0,0.19,0.919391,0.11051559448242188
1,0.16,0.947331,0.08582258224487305
2,0.13,0.952098,0.08855366706848145
3,0.15,0.947659,0.09429192543029785
4,0.09,0.945165,0.0891261100769043
5,0.16,0.925305,0.09849143028259277
6,0.14,0.931844,0.08759045600891113
7,0.18,0.903914,0.08748769760131836
8,0.15,0.947089,0.08264803886413574
9,0.14,0.958599,0.09072208404541016
10,0.08,0.969958,0.09281563758850098
11,0.17,0.933281,0.08336210250854492
12,0.13,0.947143,0.08521246910095215
13,0.16,0.916937,0.08323431015014648
14,0.15,0.935843,0.08588147163391113
15,0.2,0.906975,0.08355855941772461
16,0.11,0.961819,0.0831444263458252
17,0.13,0.956275,0.08479499816894531
18,0.12,0.960197,0.08603715896606445
19,0.12,0.967999,0.08335304260253906
20,0.15,0.919487,0.08113789558410645
21,0.14,0.93791,0.0827035903930664
22,0.12,0.97048,0.08388519287109375
23,0.12,0.941386,0.08478069305419922
24,0.09,0.984652,0.08258175849914551
25,0.2,0.895129,0.0820310115814209
26,0.13,0.960296,0.08389067649841309
27,0.15,0.929071,0.08336138725280762
28,0.13,0.951978,0.08120083808898926
29,0.07,0.960983,0.08172392845153809
30,0.14,0.936699,0.08353686332702637
31,0.15,0.953358,0.08303451538085938
32,0.15,0.929736,0.08067774772644043
33,0.16,0.900031,0.08362531661987305
34,0.14,0.926626,0.08156085014343262
35,0.16,0.924188,0.08621978759765625
36,0.1,0.968195,0.08856415748596191
37,0.11,0.984935,0.0836796760559082
38,0.16,0.914279,0.08563542366027832
39,0.12,0.946443,0.08117890357971191
40,0.13,0.953705,0.08411359786987305
41,0.13,0.945622,0.08524680137634277
42,0.17,0.918416,0.08470416069030762
43,0.13,0.965054,0.08511948585510254
44,0.18,0.927123,0.08430695533752441
45,0.1,0.932556,0.08570575714111328
46,0.13,0.95478,0.0818169116973877
47,0.18,0.907021,0.08472895622253418
48,0.18,0.910992,0.08388948440551758
49,0.13,0.95552,0.08321285247802734
50,0.1,0.953269,0.08353948593139648
51,0.16,0.934584,0.08131241798400879
52,0.09,0.968876,0.08547830581665039
53,0.2,0.936515,0.08423566818237305
54,0.1,0.968707,0.08399081230163574
55,0.12,0.94588,0.08198308944702148
56,0.15,0.950226,0.08256864547729492
57,0.16,0.917609,0.08455038070678711
58,0.11,0.939001,0.08155417442321777
59,0.18,0.918285,0.08413863182067871
60,0.11,0.940735,0.08206462860107422
61,0.14,0.945845,0.08408665657043457
62,0.18,0.930652,0.08302187919616699
63,0.12,0.958807,0.0817408561706543
64,0.09,0.975908,0.08414697647094727
65,0.12,0.954477,0.0849616527557373
66,0.14,0.933884,0.08375763893127441
67,0.15,0.937468,0.08217263221740723
68,0.14,0.953892,0.08262825012207031
69,0.14,0.915751,0.08153939247131348
70,0.12,0.957567,0.08389902114868164
71,0.17,0.930522,0.08099937438964844
72,0.17,0.913247,0.08331871032714844
73,0.18,0.904387,0.0835733413696289
74,0.13,0.936441,0.08551931381225586
75,0.11,0.954431,0.08709049224853516
76,0.13,0.937002,0.08443593978881836
77,0.15,0.957439,0.0815896987915039
78,0.13,0.944182,0.08310580253601074
79,0.08,0.984405,0.08455133438110352
80,0.14,0.922794,0.08185768127441406
81,0.1,0.953279,0.08239293098449707
82,0.16,0.934501,0.08235716819763184
83,0.17,0.919795,0.08377885818481445
84,0.1,0.952497,0.08186912536621094
85,0.17,0.924505,0.08594679832458496
86,0.14,0.947765,0.081573486328125
87,0.14,0.963963,0.08299112319946289
88,0.12,0.969446,0.08553290367126465
89,0.11,0.940873,0.08449745178222656
90,0.19,0.919702,0.0844736099243164
91,0.15,0.954822,0.08443379402160645
92,0.15,0.929591,0.0807640552520752
93,0.15,0.916434,0.08292484283447266
94,0.12,0.95623,0.08392643928527832
95,0.14,0.920088,0.0849008560180664
96,0.16,0.93606,0.08190536499023438
97,0.14,0.93003,0.08217239379882812
98,0.12,0.949791,0.08301448822021484
99,0.09,0.958015,0.08366966247558594
100,0.22,0.893841,0.08685731887817383
101,0.13,0.919116,0.08467340469360352
102,0.12,0.959475,0.08360648155212402
103,0.16,0.922803,0.08280730247497559
104,0.19,0.885954,0.08087348937988281
105,0.15,0.922347,0.0863187313079834
106,0.16,0.924729,0.08132648468017578
107,0.13,0.990706,0.08322763442993164
108,0.15,0.941812,0.08328676223754883
109,0.17,0.923889,0.0862433910369873
110,0.15,0.919399,0.08246517181396484
111,0.12,0.966123,0.08722782135009766
112,0.17,0.932485,0.08496952056884766
113,0.1,0.939588,0.08402299880981445
114,0.15,0.929373,0.08398747444152832
115,0.19,0.892175,0.08394670486450195
116,0.15,0.93107,0.08203744888305664
117,0.18,0.925705,0.08449053764343262
118,0.15,0.92601,0.0844118595123291
119,0.17,0.930594,0.08216595649719238
120,0.17,0.929771,0.08185648918151855
121,0.17,0.92668,0.08487248420715332
122,0.13,0.931826,0.08415365219116211
123,0.18,0.893171,0.08331441879272461
124,0.13,0.946706,0.08330678939819336
125,0.14,0.930035,0.08458065986633301
126,0.14,0.941015,0.08304810523986816
127,0.1,0.968177,0.08363938331604004
128,0.14,0.934873,0.08337807655334473
129,0.11,0.981737,0.08735918998718262
130,0.09,0.976709,0.081390380859375
131,0.12,0.930384,0.08676934242248535
132,0.16,0.940987,0.08138132095336914
133,0.16,0.933924,0.08382821083068848
134,0.18,0.909919,0.08152365684509277
135,0.06,0.969255,0.08357882499694824
136,0.16,0.909251,0.08711409568786621
137,0.13,0.954321,0.08312416076660156
138,0.08,0.994221,0.08368349075317383
139,0.14,0.935671,0.08402585983276367
140,0.07,0.992322,0.08785390853881836
141,0.1,0.943092,0.08160567283630371
142,0.14,0.945548,0.08324575424194336
143,0.15,0.92716,0.08477520942687988
144,0.04,1.0021,0.08183670043945312
145,0.14,0.948956,0.08473658561706543
146,0.07,0.981628,0.08679699897766113
147,0.12,0.926452,0.08318686485290527
148,0.14,0.938684,0.08393478393554688
149,0.16,0.920653,0.08208680152893066
150,0.11,0.951993,0.08327269554138184
151,0.17,0.930285,0.08202052116394043
152,0.14,0.949836,0.0824739933013916
153,0.12,0.962295,0.08388781547546387
154,0.15,0.964498,0.0842444896697998
155,0.16,0.933113,0.0844571590423584
156,0.07,0.965045,0.08235621452331543
157,0.19,0.924678,0.08114314079284668
158,0.15,0.938306,0.08668208122253418
159,0.14,0.933921,0.0855870246887207
160,0.13,0.934932,0.0849003791809082
161,0.13,0.92819,0.08361053466796875
162,0.13,0.935503,0.08569574356079102
163,0.13,0.947279,0.08684587478637695
164,0.16,0.94546,0.08240771293640137
165,0.13,0.976996,0.0828707218170166
166,0.13,0.928003,0.08094096183776855
167,0.12,0.935082,0.08936619758605957
168,0.15,0.950465,0.08253192901611328
169,0.15,0.939016,0.08149266242980957
170,0.13,0.927409,0.08135724067687988
171,0.13,0.950456,0.08433723449707031
